androidx.appcompat.view.menu.ActionMenuItemView,3
androidx.activity.ComponentActivity,2
androidx.annotation.IntegerRes,9
androidx.core.graphics.PaintCompat,1
androidx.annotation.BoolRes,7
androidx.test.core.view.MotionEventBuilder,1
androidx.core.content.FileProvider.getUriForFile,1
androidx.test.core.app.ApplicationProvider.getApplicationContext,2
androidx.navigation.NavOptions,2
androidx.core.content.ContextCompat.getColor,1
androidx.webkit.WebViewClientCompat,1
androidx.preference.PreferenceFragmentCompat.OnPreferenceStartFragmentCallback,1
androidx.security.crypto.EncryptedSharedPreferences.PrefValueEncryptionScheme,1
androidx.security.crypto.MasterKey,2
androidx.security.crypto.EncryptedSharedPreferences,2
androidx.coordinatorlayout.widget.CoordinatorLayout.LayoutParams,1
androidx.security.crypto.MasterKey.KeyScheme,1
androidx.core.view.MenuCompat,9
androidx.recyclerview.widget.DiffUtil.ItemCallback,1
androidx.appcompat.app.AppCompatDialogFragment,11
androidx.preference.MultiSelectListPreferenceDialogFragmentCompat,2
androidx.activity.result.contract.ActivityResultContracts.CreateDocument,2
androidx.security.crypto.EncryptedSharedPreferences.PrefKeyEncryptionScheme,1
androidx.core.view.ScaleGestureDetectorCompat,1
androidx.appcompat.widget.AppCompatSeekBar,4
androidx.appcompat.widget.RecyclerView,1
androidx.cursoradapter.widget.SimpleCursorAdapter,11
androidx.databinding.Bindable,5
androidx.core.content.ContextCompat.startActivity,1
androidx.core.app.Fragment,1
androidx.databinding.BaseObservable,6
androidx.core.content.res.TypedArrayUtils,1
androidx.sqlite.db.framework.FrameworkSQLiteOpenHelperFactory,6
androidx.room.testing.MigrationTestHelper,5
androidx.activity.result.contract.ActivityResultContracts.OpenDocumentTree,1
androidx.core.view.LayoutInflaterCompat,2
androidx.core.hardware.fingerprint.FingerprintManagerCompat,4
androidx.legacy.app.FragmentStatePagerAdapter,1
androidx.appcompat.widget.ShareActionProvider,6
androidx.annotation.AnimRes,4
androidx.transition.Fade,2
androidx.paging.DataSource,6
androidx.paging.PagedListAdapter,6
androidx.paging.LivePagedListBuilder,6
androidx.paging.PageKeyedDataSource,2
androidx.paging.PagedList,6
androidx.swiperefreshlayout.widget.CircularProgressDrawable,3
androidx.core.net.ConnectivityManagerCompat,9
androidx.core.app.AlarmManagerCompat,3
androidx.slidingpanelayout.widget.SlidingPaneLayout,2
androidx.annotation.RestrictTo,6
androidx.appcompat.text.AllCapsTransformationMethod,1
androidx.recyclerview.widget.RecyclerView.*,1
androidx.core.view.NestedScrollingChild,8
androidx.appcompat.view.menu.MenuView,1
androidx.core.app.Person,9
androidx.slidingpanelayout.widget.SlidingPaneLayout.PanelSlideListener,1
androidx.customview.view.AbsSavedState,5
androidx.appcompat.view.menu.MenuPresenter,1
androidx.appcompat.widget.TintTypedArray,1
androidx.databinding.ViewDataBinding,3
androidx.media.MediaBrowserServiceCompat,3
androidx.percentlayout.widget.PercentRelativeLayout,1
androidx.collection.SimpleArrayMap,1
androidx.test.InstrumentationRegistry.getInstrumentation,7
androidx.test.espresso.matcher.ViewMatchers.withHint,3
androidx.test.espresso.assertion.ViewAssertions.doesNotExist,7
androidx.test.uiautomator.By,3
androidx.test.espresso.matcher.ViewMatchers.isChecked,2
androidx.test.filters.SdkSuppress,3
androidx.vectordrawable.graphics.drawable.ArgbEvaluator,1
androidx.test.uiautomator.UiObject2,2
androidx.test.espresso.action.ViewActions.scrollTo,7
androidx.work.testing.WorkManagerTestInitHelper.initializeTestWorkManager,1
androidx.test.uiautomator.Until,3
androidx.databinding.ObservableInt,2
androidx.recyclerview.selection.SelectionTracker,7
androidx.recyclerview.selection.ItemDetailsLookup,7
androidx.databinding.library.baseAdapters.BR,3
androidx.recyclerview.selection.SelectionPredicates,2
androidx.test.filters.MediumTest,6
androidx.recyclerview.selection.ItemKeyProvider,6
androidx.databinding.Observable,4
androidx.recyclerview.selection.StorageStrategy,7
androidx.recyclerview.selection.MutableSelection,3
androidx.room.ForeignKey.CASCADE,5
androidx.biometric.BiometricConstants,1
androidx.customview.widget.ExploreByTouchHelper,4
androidx.preference.PreferenceManager ,1
androidx.preference.PreferenceViewHolder ,1
androidx.core.content.ContextCompat ,1
androidx.core.app.NotificationCompat ,1
androidx.recyclerview.widget.ItemTouchHelper ,1
androidx.preference.Preference ,1
androidx.recyclerview.widget.RecyclerView ,1
androidx.appcompat.app.AppCompatActivity ,1
androidx.core.graphics.drawable.DrawableCompat ,1
androidx.core.view.GestureDetectorCompat ,1
androidx.core.content.res.ResourcesCompat ,1
androidx.recyclerview.widget.LinearLayoutManager ,1
androidx.appcompat.app.AppCompatDelegate ,1
androidx.appcompat.app.AlertDialog ,1
androidx.preference.ListPreference ,1
androidx.annotation.NonNull ,1
androidx.preference.PreferenceFragmentCompat ,1
androidx.appcompat.app.AppCompatDialog ,1
androidx.recyclerview.widget.GridLayoutManager ,1
androidx.core.app.SharedElementCallback,3
androidx.viewpager2.widget.MarginPageTransformer,1
androidx.core.view.NestedScrollingParent,3
androidx.core.math.MathUtils,2
androidx.core.view.NestedScrollingParentHelper,2
androidx.core.view.NestedScrollingChild3,2
androidx.core.app.NotificationCompat.PRIORITY_LOW,4
androidx.core.app.NotificationCompat.PRIORITY_MIN,4
androidx.preference.PreferenceFragmentCompat.ARG_PREFERENCE_ROOT,1
androidx.core.role.RoleManagerCompat.ROLE_SMS,1
androidx.recyclerview.widget.RecyclerView.Adapter,3
androidx.core.text.BidiFormatter,1
androidx.test.rule.ServiceTestRule,4
androidx.vectordrawable.graphics.drawable.Animatable2Compat,1
androidx.lifecycle.Lifecycle.State,1
androidx.test.ext.junit.rules.ActivityScenarioRule,6
androidx.test.uiautomator.EventCondition,1
androidx.test.uiautomator.UiObjectNotFoundException,3
androidx.test.uiautomator.UiSelector,3
androidx.test.uiautomator.UiObject,3
androidx.core.util.Pools.SimplePool,1
androidx.viewpager.widget.PagerTabStrip,3
androidx.test.uiautomator.SearchCondition,1
androidx.test.annotation.UiThreadTest,2
androidx.test.uiautomator.UiObject2Condition,1
androidx.test.uiautomator.Configurator,1
androidx.test.uiautomator.BySelector,1
androidx.appcompat.widget.ActionMenuView.OnMenuItemClickListener,1
androidx.test.uiautomator.UiScrollable,1
androidx.test.espresso.action.ViewActions.swipeUp,5
androidx.test.espresso.accessibility.AccessibilityChecks,1
androidx.test.espresso.IdlingRegistry,3
androidx.test.espresso.matcher.ViewMatchers.isCompletelyDisplayed,1
androidx.test.espresso.IdlingResource,7
androidx.test.espresso.matcher.ViewMatchers.hasMinimumChildCount,2
androidx.test.espresso.IdlingPolicies,2
androidx.core.view.ActionProvider,1
androidx.core.view.MarginLayoutParamsCompat,3
androidx.media.AudioAttributesCompat,3
androidx.mediarouter.app.MediaRouteControllerDialogFragment,1
androidx.test.espresso.contrib.RecyclerViewActions.actionOnItemAtPosition,3
androidx.test.espresso.intent.matcher.IntentMatchers.hasComponent,5
androidx.test.espresso.contrib.ActivityResultMatchers.hasResultCode,1
androidx.test.espresso.contrib.DrawerActions,1
androidx.viewpager2.widget.ViewPager2.ORIENTATION_VERTICAL,1
androidx.mediarouter.app.MediaRouteChooserDialogFragment,1
androidx.viewpager2.widget.ViewPager2.ORIENTATION_HORIZONTAL,1
androidx.test.espresso.matcher.ViewMatchers.isDescendantOfA,4
androidx.mediarouter.app.MediaRouteDialogFactory,1
androidx.mediarouter.app.MediaRouteControllerDialog,1
androidx.documentfile.provider.AssetsDocumentFile,1
androidx.test.espresso.matcher.ViewMatchers.hasDescendant,6
androidx.mediarouter.app.MediaRouteActionProvider,1
androidx.media.AudioFocusRequestCompat,3
androidx.mediarouter.media.MediaRouter,2
androidx.media.AudioManagerCompat,4
androidx.test.espresso.action.ViewActions.swipeDown,4
androidx.core.text.TextUtilsCompat,3
androidx.core.app.SafeJobIntentService,1
androidx.test.espresso.intent.Intents.intended,6
androidx.cursoradapter.widget.ResourceCursorAdapter,1
androidx.test.espresso.action.MotionEvents,2
androidx.core.content.pm.PackageInfoCompat,2
androidx.core.app.ComponentActivity,1
androidx.legacy.app.ActionBarDrawerToggle,1
androidx.core.content.ContextCompat.checkSelfPermission,3
androidx.appcompat.widget.ThemedSpinnerAdapter,2
androidx.test.espresso.matcher.ViewMatchers.hasErrorText,1
androidx.test.runner.AndroidJUnitRunner,4
androidx.core.content.PermissionChecker.checkSelfPermission,1
androidx.test.runner.lifecycle.ActivityLifecycleMonitorRegistry,5
androidx.annotation.VisibleForTesting.PROTECTED,1
androidx.test.runner.lifecycle.Stage,2
androidx.test.InstrumentationRegistry.registerInstance,1
androidx.test.espresso.matcher.ViewMatchers.withEffectiveVisibility,5
androidx.core.app.NotificationCompat.BigPictureStyle,5
androidx.emoji.text.EmojiCompat,6
androidx.core.provider.FontRequest,5
androidx.emoji.bundled.BundledEmojiCompatConfig,6
androidx.emoji.text.FontRequestEmojiCompatConfig,5
androidx.emoji.widget.EmojiAppCompatEditText,5
androidx.test.espresso.action.ViewActions.swipeLeft,5
androidx.browser.customtabs.CustomTabsClient,3
androidx.browser.customtabs.CustomTabsSession,3
androidx.browser.customtabs.CustomTabsServiceConnection,3
androidx.legacy.app.FragmentCompat,1
androidx.core.util.PatternsCompat,2
androidx.core.os.OperationCanceledException,3
androidx.recyclerview.widget.ItemTouchHelper.RIGHT,5
androidx.recyclerview.widget.ItemTouchHelper.LEFT,5
androidx.core.util.Supplier,1
androidx.concurrent.futures.ResolvableFuture,1
androidx.transition.Scene,1
androidx.transition.TransitionSet,1
androidx.transition.TransitionInflater,2
androidx.navigation.fragment.FragmentNavigator,2
androidx.constraintlayout.widget.Guideline,5
androidx.navigation.NavDeepLinkBuilder,1
androidx.emoji.text.EmojiSpan,1
androidx.mediarouter.media.MediaRouteSelector,1
androidx.core.text.util.LinkifyCompat,3
androidx.room.*,2
androidx.media.VolumeProviderCompat,3
androidx.core.view.OnApplyWindowInsetsListener,1
androidx.camera.core.Camera,1
androidx.camera.core.CameraX,1
androidx.camera.lifecycle.ProcessCameraProvider,1
androidx.camera.view.PreviewView,1
androidx.camera.core.CameraSelector,1
androidx.camera.core.Preview,1
androidx.recyclerview.widget.RecyclerView.ItemDecoration,1
androidx.appcompat.widget.AppCompatCheckedTextView,1
androidx.test.filters.Suppress,1
androidx.test.runner.lifecycle.ActivityLifecycleMonitor,1
androidx.test.runner.lifecycle.Stage.RESUMED,3
androidx.lifecycle.Transformations.map,1
androidx.lifecycle.Transformations.switchMap,1
androidx.preference.PreferenceManager.getDefaultSharedPreferences,3
androidx.lifecycle.Transformations.distinctUntilChanged,1
androidx.core.content.pm.ShortcutManagerCompat.isRequestPinShortcutSupported,1
androidx.recyclerview.widget.RecyclerView.NO_POSITION,4
androidx.lifecycle.SavedStateHandle,2
androidx.swiperefreshlayout.widget.SwipeRefreshLayout.OnRefreshListener,1
androidx.core.view.ViewCompat.isAttachedToWindow,1
androidx.core.content.ContextCompat.getSystemService,1
androidx.browser.customtabs.CustomTabsCallback,2
androidx.fragment.app.FragmentManager.OnBackStackChangedListener,1
androidx.viewpager.widget.ViewPager.SimpleOnPageChangeListener,1
